time(millisecond),ModifyDate,GPSLatitude,GPSLongitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),AbsoluteAltitude,height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
186400,2022-06-18 20:03:23,4.52723874828354,-73.7686705312883,-307.414708,,,10528.467710599,0,23.2865454,1873.48431192,2228.20873272,14,5,15.475,10851.302366599,15.419948,29.1249588,1873.48431192,21.922012,7.82929,2.013246,21.5,-18.2,2,0,0,1603,1052,726,1004,88,4,-45,-3,23.9,-23.1,87,3.839,3.874,3.866,3.841,0,0,13.568,75.11,10528.467710599,-307.414708,6,P-GPS,
186500,2022-06-18 20:03:23,4.52724755073986,-73.7686673984653,-307.742792,,,10528.139626599,0,23.48787,1875.78089992,2231.61752548,14,5,15.475,10851.302366599,15.419948,29.1249588,1875.78089992,22.145706,7.82929,2.23694,21.5,-19.7,2.2,0,0,1604,1051,707,1016,88,4,-48,-1,23.9,-23.1,87,3.839,3.874,3.866,3.841,0,0,13.568,75.11,10528.139626599,-307.742792,6,P-GPS,
186600,2022-06-18 20:03:23,4.52725648764052,-73.7686642535486,-308.070876,,,10527.811542599,0,23.48787,1878.10373464,2235.07225,14,5,15.475,10851.302366599,15.419948,29.1249588,1878.10373464,22.145706,7.82929,2.684328,21.5,-20.6,3,0,0,1604,1044,692,1024,88,3,-50,0,23.9,-23.1,87,3.839,3.874,3.866,3.841,0,0,13.568,75.11,10527.811542599,-308.070876,6,P-GPS,
186700,2022-06-18 20:03:24,4.52726553230508,-73.7686610970878,-308.39896,,,10527.483458599,0,23.48787,1880.44953524,2238.5663446,14,5,15.475,10851.302366599,15.419948,29.1249588,1880.44953524,22.145706,7.82929,2.908022,21.6,-19.7,2.3,0,0,1606,1041,684,1024,88,3,-52,0,23.8,-23.1,87,3.839,3.874,3.866,3.841,0,0,13.568,75.11,10527.483458599,-308.39896,6,P-GPS,
186800,2022-06-18 20:03:24,4.52727456758981,-73.7686579758088,-308.727044,,,10527.155374599,0,23.6891946,1882.78221248,2242.05059668,14,5,15.475,10851.302366599,15.419948,29.1249588,1882.78221248,22.3694,7.82929,3.35541,21.6,-18.6,2.5,0,0,1603,1035,688,1024,88,2,-51,0,23.8,-23.1,87,3.839,3.874,3.866,3.841,0,0,13.568,75.11,10527.155374599,-308.727044,6,P-GPS,
186900,2022-06-18 20:03:24,4.52728362163421,-73.7686548682726,-309.383212,,,10526.499206599,0,23.6220864,1885.1214514,2245.54469128,14,5,15.475,10851.302366599,15.419948,29.1249588,1885.1214514,22.3694,7.605596,3.579104,21.5,-19.1,1.3,0,0,1597,1029,692,1024,87,1,-50,0,23.8,-23.1,87,3.839,3.874,3.866,3.841,0,0,13.568,75.11,10526.499206599,-309.383212,6,P-GPS,
187000,2022-06-18 20:03:24,4.52729264149432,-73.7686517986668,-310.03938,,,10525.843038599,0,23.8457804,1887.44428612,2249.01910084,14,5,15.557,10851.302366599,15.419948,29.1249588,1887.44428612,22.593094,7.605596,3.802798,21.4,-18.9,1.3,0,0,1603,1025,686,1024,88,0,-51,0,23.7,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10525.843038599,-310.03938,6,P-GPS,
187100,2022-06-18 20:03:24,4.52730173764377,-73.7686487526987,-310.695548,,,10525.186870599,0,23.8457804,1889.77368252,2252.51647628,14,5,15.557,10851.302366599,15.419948,29.1249588,1889.77368252,22.593094,7.605596,4.026492,21.5,-17.8,2.2,0,0,1603,1025,686,1024,88,0,-51,0,23.7,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10525.186870599,-310.695548,6,P-GPS,
187200,2022-06-18 20:03:24,4.52731085046848,-73.7686457496083,-311.023632,,,10524.858786599,0,23.8457804,1892.09651724,2256.01713256,14,5,15.557,10851.302366599,15.419948,29.1249588,1892.09651724,22.593094,7.605596,4.026492,21.4,-17.9,2.9,0,0,1596,1024,658,1018,87,0,-55,-1,23.7,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10524.858786599,-311.023632,6,P-GPS,
187300,2022-06-18 20:03:24,4.52732001060927,-73.7686427371727,-311.6798,,,10524.202618599,0,24.047105,1894.42919448,2259.53419304,14,5,15.557,10851.302366599,15.419948,29.1249588,1894.42919448,22.816788,7.605596,4.026492,21.3,-19.4,2.7,0,0,1594,1025,652,1016,86,0,-56,-1,23.6,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10524.202618599,-311.6798,6,P-GPS,
187400,2022-06-18 20:03:24,4.52732918200586,-73.7686397516732,-312.335968,,,10523.546450599,0,24.047105,1896.76187172,2263.05125352,14,5,15.557,10851.302366599,15.419948,29.1249588,1896.76187172,22.816788,7.605596,4.026492,21.3,-18,2.7,0,0,1594,1024,658,1021,86,0,-55,0,23.6,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10523.546450599,-312.335968,6,P-GPS,
187500,2022-06-18 20:03:24,4.52733841864443,-73.7686367678228,-312.992136,,,10522.890282599,0,23.9799968,1899.10439148,2266.59127988,14,5,15.557,10851.302366599,15.419948,29.1249588,1899.10439148,22.816788,7.381902,4.250186,21.5,-18.7,3.4,0,0,1595,1024,662,1022,87,0,-55,0,23.6,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10522.890282599,-312.992136,6,P-GPS,
187600,2022-06-18 20:03:24,4.52734764006682,-73.7686337960661,-313.648304,,,10522.234114599,0,24.270799,1901.44691124,2270.12474456,14,5,15.557,10851.302366599,15.419948,29.1249588,1901.44691124,23.040482,7.605596,4.697574,21.6,-17.4,3.6,0,0,1594,1024,662,1021,86,0,-55,0,23.6,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10522.234114599,-313.648304,6,P-GPS,
187700,2022-06-18 20:03:25,4.52735691693447,-73.7686307929757,-314.304472,,,10521.577946599,0,24.270799,1903.80911604,2273.68117512,14,5,15.557,10851.302366599,15.419948,29.1249588,1903.80911604,23.040482,7.605596,4.47388,21.5,-15.9,3.3,0,0,1593,1024,664,1022,86,0,-55,0,23.5,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10521.577946599,-314.304472,6,P-GPS,
187800,2022-06-18 20:03:25,4.52736600995731,-73.768627836611,-314.96064,,,10520.921778599,0,24.270799,1906.1352316,2277.16870804,14,5,15.557,10851.302366599,15.419948,29.1249588,1906.1352316,23.040482,7.605596,4.47388,21.5,-16.6,2.4,0,0,1593,1024,667,1020,86,0,-54,-1,23.5,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10520.921778599,-314.96064,6,P-GPS,
187900,2022-06-18 20:03:25,4.52737511381907,-73.7686248802464,-315.616808,,,10520.265610599,0,24.270799,1908.464628,2280.66280264,14,5,15.557,10851.302366599,15.419948,29.1249588,1908.464628,23.040482,7.605596,4.47388,21.2,-17.9,2.7,0,0,1594,1024,663,1017,86,0,-55,-1,23.5,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10520.265610599,-315.616808,6,P-GPS,
188000,2022-06-18 20:03:25,4.52738435212517,-73.7686218606646,-316.272976,,,10519.609442599,0,24.270799,1910.83995616,2284.20610984,14,5,15.502,10851.302366599,15.419948,29.1249588,1910.83995616,23.040482,7.605596,4.697574,21.4,-17,3.4,0,0,1594,1024,654,1020,86,0,-56,-1,23.5,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10519.609442599,-316.272976,6,P-GPS,
188100,2022-06-18 20:03:25,4.52739369486012,-73.7686187954564,-316.929144,,,10518.953274599,0,24.270799,1913.24809272,2287.79206796,14,5,15.502,10851.302366599,15.419948,29.1249588,1913.24809272,23.040482,7.605596,4.47388,21.4,-16.2,3.1,0,0,1595,1024,645,1016,87,0,-57,-1,23.4,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10518.953274599,-316.929144,6,P-GPS,
188200,2022-06-18 20:03:25,4.52740302112825,-73.7686157412426,-317.585312,,,10518.297106599,0,24.270799,1915.65294844,2291.3714644,14,5,15.502,10851.302366599,15.419948,29.1249588,1915.65294844,23.040482,7.605596,4.697574,21.4,-18.1,2.9,0,0,1595,1024,645,1016,87,0,-57,-1,23.4,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10518.297106599,-317.585312,6,P-GPS,
188300,2022-06-18 20:03:25,4.52741236782358,-73.7686126958241,-318.24148,,,10517.640938599,0,24.4721236,1918.06436584,2294.95742252,14,5,15.502,10851.302366599,15.419948,29.1249588,1918.06436584,23.264176,7.605596,4.697574,21.3,-17.5,3.3,0,0,1596,1024,643,1019,87,0,-58,-1,23.4,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10517.640938599,-318.24148,6,P-GPS,
188400,2022-06-18 20:03:25,4.52742173890649,-73.7686096850377,-318.897648,,,10516.984770599,0,24.4721236,1920.46922156,2298.54666148,14,5,15.502,10851.302366599,15.419948,29.1249588,1920.46922156,23.264176,7.605596,4.697574,21.3,-17.3,4.3,0,0,1596,1024,632,1020,87,0,-59,-1,23.4,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10516.984770599,-318.897648,6,P-GPS,
188500,2022-06-18 20:03:25,4.52743112770687,-73.7686066665553,-319.553816,,,10516.328602599,0,24.4721236,1922.8839198,2302.14574296,14,5,15.502,10851.302366599,15.419948,29.1249588,1922.8839198,23.264176,7.605596,4.697574,21.4,-17.3,3.3,0,0,1596,1024,615,1020,87,0,-62,-1,23.4,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10516.328602599,-319.553816,6,P-GPS,
188600,2022-06-18 20:03:26,4.52744049816445,-73.7686036326809,-320.538068,,,10515.344350599,0,24.4721236,1925.30517972,2305.73826276,14,5,15.502,10851.302366599,15.419948,29.1249588,1925.30517972,23.264176,7.605596,4.921268,21.2,-18.3,2.8,0,0,1596,1024,607,1024,87,0,-63,0,23.3,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10515.344350599,-320.538068,6,P-GPS,
188700,2022-06-18 20:03:26,4.52744988383822,-73.7686006098008,-321.194236,,,10514.688182599,0,24.4050154,1927.72972048,2309.3340634,14,5,15.502,10851.302366599,15.419948,29.1249588,1927.72972048,23.264176,7.381902,5.144962,21.2,-18.3,3.7,0,0,1595,1024,607,1024,87,0,-63,0,23.3,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10514.688182599,-321.194236,6,P-GPS,
188800,2022-06-18 20:03:26,4.52745931432676,-73.7685976067104,-321.850404,,,10514.032014599,0,24.4721236,1930.15754208,2312.9429874,14,5,15.502,10851.302366599,15.419948,29.1249588,1930.15754208,23.264176,7.605596,5.368656,21.4,-16.5,4.5,0,0,1596,1024,608,1024,87,0,-63,0,23.3,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10514.032014599,-321.850404,6,P-GPS,
188900,2022-06-18 20:03:26,4.5274687529445,-73.7685945838303,-322.834656,,,10513.047762599,0,24.4721236,1932.5952062,2316.55847308,14,5,15.502,10851.302366599,15.419948,29.1249588,1932.5952062,23.264176,7.605596,5.59235,21.5,-15.3,4.4,0,0,1596,1024,601,1024,87,0,-64,0,23.3,-23.1,87,3.876,3.912,3.911,3.891,0,0,11.204,75.11,10513.047762599,-322.834656,6,P-GPS,
